division_name,depot_name,route_code,device_imei,event_location,event_date,speed,ignition_status,gps_status,main_battery_status,vehicle_status,running_status,vehicle_reg_no
PUNE,SASWAD, ,8.62818E+14,"NH60, Bote, Ahmadnagar, Ahmednagar, Maharashtra, 422602, India",21:13.0,0,0,1,1,ON ROAD,"locationEvent,stopEvent",MH14BT4322
OSMANABAD,TULJAPUR, ,8.62818E+14,TULJAPUR - Bus Stop,55:27.0,0,0,1,0,ON ROAD,"locationEvent,stopEvent",MH40N9721
SANGLI,VITA,,8.69247E+14,VITA Depot,32:27.0,0,0,1,0,ON ROAD,locationEvent,MH408939
SANGLI,VITA,,8.69247E+14,VITA Depot,32:27.0,0,0,1,0,ON ROAD,locationEvent,MH07C9575
SANGLI,VITA,,8.69247E+14,VITA Depot,32:27.0,0,0,1,0,ON ROAD,locationEvent,MH40N9404
SANGLI,VITA,,8.69247E+14,VITA Depot,32:27.0,0,0,1,0,ON ROAD,locationEvent,MH12CH7237
SANGLI,VITA, ,8.62818E+14,VITA Depot,32:27.0,0,0,1,0,ON ROAD,"stopEvent,locationEvent",MH14BT0961
SATARA,KOREGAON, ,8.69247E+14,"Koregaon, Satara, Maharashtra, 415500, India",45:17.0,0,0,1,1,ON ROAD,"locationEvent,stopEvent",MH20D9076
THANE,BHIVANDI, ,8.62818E+14,KALYAN Depot,39:03.0,0,0,1,0,TRANSFERRED,"locationEvent,stopEvent",MH09EM2522
NAGPUR,KATOL, ,8.62818E+14,"NH647, Anji, Wardha, Maharashtra, India",50:08.0,17.6,0,1,0,ON ROAD,locationEvent,MH40N8521
NAGPUR,NAGPUR CBS 1, ,8.62818E+14,"Allapalli, Chandrapur, Gadchiroli, Maharashtra, India",12:14.0,0,1,2,1,ON ROAD,"stopEvent,locationEvent",MH40AQ6311
RAIGAD,PEN, ,8.62818E+14,"NH166D, Sapoli, Kulaba, Raigad, Maharashtra, India",01:49.0,37.7,0,1,0,ON ROAD,locationEvent,MH07C7425
NASIK,PIMPALGAON, ,8.67322E+14,"Nashik, ?????, Nashik, Maharashtra, 422001, India",51:37.0,0,1,1,1,OFF ROAD,"locationEvent,stopEvent",MH20BL4246
AHMADNAGAR,TARAKPUR, ,8.69247E+14,TARAKPUR Depot,28:40.0,0,0,2,0,ON ROAD,"stopEvent,locationEvent",MH14BT3537
RATNAGIRI,RATNAGIRI, ,8.68997E+14,BAMBAR - Bus Stop,04:25.0,0,0,1,1,ON ROAD,"stopEvent,locationEvent",MH14BT1763
PARBHANI,PARBHANI, ,8.62818E+14,PARBHANI - Bus Stop,47:01.0,0,0,1,0,ON ROAD,"stopEvent,locationEvent",MH20BL3352
SOLAPUR,PANDHARPUR, ,8.62818E+14,"NH561A, Karkamb, Solapur, Maharashtra, 413302, India",08:44.0,64.8,0,1,0,ON ROAD,locationEvent,MH14BT1543
PUNE,SHIVAJINAGAR, ,8.68997E+14,"Pune Nashik Road, ?????, Nashik, Maharashtra, 422500, India",04:18.0,0,1,1,0,ON ROAD,"locationEvent,speedViolationEndAlert",MH14GU0360
SATARA,PATAN, ,8.69247E+14,"Patan, Satara, Maharashtra, 415206, India",11:15.0,0,0,1,0,ON ROAD,"stopEvent,locationEvent",MH40N8342
BHANDARA,BHANDARA,108570,8.62818E+14,"SH271, Bhandara, Bhandara, Bhandara, Maharashtra, 441900, India",04:59.0,0,0,2,0,ON ROAD,"locationEvent,stopEvent",MH408992
SOLAPUR,MANGALWEDHA, ,8.69247E+14,MANGALWEDHA Depot,03:22.0,0,0,1,0,ON ROAD,"locationEvent,stopEvent,lowBatteryAlert",MH07C7381
RAIGAD,MAHAD, ,8.68997E+14,DEVPURWADI - Bus Stop,55:16.0,36.7,1,1,0,ON ROAD,"locationEvent,harshBrakingAlert",MH07C7533
SOLAPUR,SOLAPUR, ,8.62818E+14,SOLAPUR Depot,43:56.0,0,0,2,0,ON ROAD,"locationEvent,stopEvent",MH14BT1061
PALGHAR,PALGHAR,51886,8.68997E+14,"Old Pune–Mumbai Highway, Nigdi, Ravet, Pune, Pune District, Maharashtra, 411044, India",04:33.0,38.8,1,1,1,ON ROAD,locationEvent,MH20BL3679
RATNAGIRI,CHIPLUN, ,8.68996E+14,"Industrial Estate, Ratnagiri, Maharashtra, 415612, India",02:52.0,0,0,1,0,AT DWS,"unauthorizedStopAlert,locationEvent,stopEvent",MH14BT2999
PALGHAR,PALGHAR,1166,8.69247E+14,"Thane Belapur Road, Thane, Maharashtra, 400 601, India",00:34.0,20.7,1,1,1,ON ROAD,"locationEvent,speedViolationEndAlert,harshAccelerateAlert",MH09EM9587
PALGHAR,PALGHAR,122508,8.69247E+14,"NH160, ?????, Nashik, Maharashtra, 422104, India",53:27.0,70.5,1,1,1,ON ROAD,"speedViolationAlert,locationEvent,speedViolationStartAlert",MH13CU6910
RATNAGIRI,RATNAGIRI, ,8.68997E+14,"Industrial Estate, Ratnagiri, Maharashtra, 415612, India",41:49.0,20.6,1,1,1,ON ROAD,locationEvent,MH20BL3190
SATARA,SATARA, ,8.68996E+14,WAI Depot,26:02.0,0,0,1,0,ON ROAD,"locationEvent,tiltAlert,stopEvent",MH11BL9294
JALNA,AMBAD, ,8.69247E+14,"NH753A;752I, Vrundavan Colony, Jalna, Maharashtra, 431200, India",35:28.0,0,0,1,0,ON ROAD,"locationEvent,stopEvent",MH14BT2191
THANE,THANE II, ,8.67322E+14,"Jayshree Executive, Solapur Road, Loni Kalbhor, Pune, Pune District, Maharashtra, 412200, India",03:14.0,26.1,1,1,1,ON ROAD,"locationEvent,speedViolationEndAlert",MH06BW0639
RATNAGIRI,DEORUKH, ,8.62818E+14,"SH107, Devrukh, Ratnagiri, Maharashtra, 415804, India",00:03.0,0,0,2,1,ON ROAD,locationEvent,MH20BL0437
BHANDARA,SAKOLI, ,8.62818E+14,"SH270, Sangarni, Gondiya, Maharashtra, 441808, India",42:12.0,50,0,1,0,ON ROAD,locationEvent,MH07C9299
SANGLI,MIRAJ, ,8.68997E+14,MIRAJ Depot,58:37.0,0,0,1,0,ON ROAD,"stopEvent,locationEvent",MH11BL9264
PUNE,CHINCHWAD, ,8.68997E+14,CHINCHWAD Depot,39:51.0,0,0,1,1,ON ROAD,"stopEvent,locationEvent",MH14BT4610
RATNAGIRI,RATNAGIRI, ,8.68997E+14,LANJA Depot,09:31.0,0,0,1,1,TRANSFERRED,"stopEvent,locationEvent",MH20BL2995
SANGLI,ISLAMPUR, ,8.68997E+14,ISLAMPUR - Bus Stop,45:59.0,0,0,1,0,ON ROAD,"locationEvent,lowBatteryAlert,stopEvent",MH14BT2944
LATUR,AUSA, ,8.62818E+14,"Hashmi Nagar, Ausa, Latur, Maharashtra, 413520, India",39:33.0,0,0,1,0,ON ROAD,"locationEvent,tiltAlert,stopEvent",MH20BL0617
SATARA,PATAN, ,8.69247E+14,"Padloshi, Satara, Maharashtra, 415015, India",24:43.0,38.1,0,1,0,ON ROAD,locationEvent,MH14BT1032
RAIGAD,MAHAD, ,8.68997E+14,"Pratapgarh, Kulaba, Konkan Division, Maharashtra, India",53:11.0,30.5,1,1,1,ON ROAD,locationEvent,MH14BT0163
SANGLI,KAVTHEMAHANKAL, ,8.69247E+14,"Kolhapur-Miraj Road, Samatanagar, Miraj, ??????, Sangli, Sangli district, Maharashtra, 416400, India",00:12.0,48.8,0,1,0,ON ROAD,locationEvent,MH06S8426
NANDED,HADGAON, ,8.62818E+14,"Nanded-Waghala, Nanded, Nanded, Maharashtra, 431600, India",26:55.0,0,0,2,0,ON ROAD,"locationEvent,stopEvent",MH20BL1121
SANGLI,ISLAMPUR, ,8.68997E+14,ISLAMPUR - Bus Stop,21:47.0,0,0,1,0,ON ROAD,"locationEvent,stopEvent",MH07C9578
PUNE,SWARGATE, ,8.67322E+14,"Vinayak Nagar, Juni Sangvi, Pune, Pune District, Maharashtra, 411001, India",01:27.0,0,0,1,0,ON ROAD,"stopEvent,locationEvent",MH06S8935
THANE,THANE II, ,8.67322E+14,KHATGAON TAKLI - Bus Stop,59:12.0,59.3,1,1,1,ON ROAD,locationEvent,MH14BT4338
THANE,MURBAD, ,8.62818E+14,"Shiwale, Thane, Maharashtra, India",41:04.0,15.2,0,1,0,ON ROAD,locationEvent,MH14BT0254
SATARA,SATARA, ,8.67322E+14,SATARA Depot,05:44.0,0,1,1,0,ON ROAD,"tiltAlert,stopEvent,locationEvent",MH11BL9298
SINDHUDURG,MALVAN, ,8.69247E+14,"Indian Oil, NH48, Umbraj, Satara, Maharashtra, India",55:04.0,0,1,1,0,ON ROAD,"locationEvent,stopEvent",MH09EM9075
JALGAON,JAMNER, ,8.62818E+14,WORKSHOP - Bus Stop,47:57.0,0,0,1,0,ON ROAD,"stopEvent,locationEvent",MH40N9097
RATNAGIRI,LANJA, ,8.69247E+14,"Industrial Estate, Ratnagiri, Maharashtra, 415612, India",30:24.0,0,0,1,0,ON ROAD,"locationEvent,stopEvent",MH14BT3006
SOLAPUR,AKKALKOT, ,8.69247E+14,"NH548B, Akkalkot, Solapur, Maharashtra, 413216, India",49:57.0,27,0,1,0,ON ROAD,locationEvent,MH14BT0840
RAIGAD,MAHAD, ,8.62818E+14,"Lohia-Jain IT Park, Paud Road, Anupam Park, Chandani Chowk, Pune, Pune District, Maharashtra, 411001, India",28:04.0,33.3,0,1,0,AT DWS,locationEvent,MH06BW0775
PUNE,NARAYANGAON, ,8.62818E+14,GHODEGAON FATA - Bus Stop,28:07.0,30.3,0,1,0,ON ROAD,locationEvent,MH12EF6038
PALGHAR,VASAI, ,8.62818E+14,"RCP Flyover, Gothivali Village, Ghansoli, Navi Mumbai, Thane, Maharashtra, 400701, India",24:34.0,0,1,2,1,ON ROAD,locationEvent,MH14BT4916
BEED,GEORAI, ,8.62818E+14,"Pali, Bir, Bid, Maharashtra, 431122, India",08:56.0,0,0,1,0,ON ROAD,"locationEvent,unauthorizedStopAlert,stopEvent",MH20BL1608
NEW VEHICLES,NEW VEHICLES, ,8.62818E+14,"Solapur, Maharashtra, 413001, India",12:30.0,0,0,1,0,ON ROAD,locationEvent,MB1PBEHD5KELE9288
NEW VEHICLES,NEW VEHICLES, ,8.69247E+14,CHINCHWAD Depot,00:21.0,0,0,1,0,ON ROAD,"stopEvent,locationEvent",MB1PBEHD6KEYE5992
SATARA,WAI, ,8.68997E+14,WAI Depot,29:02.0,0,0,1,0,ON ROAD,"stopEvent,locationEvent",MH14BT3097
PUNE,NARAYANGAON, ,8.62818E+14,NARAYANGAON Depot,14:26.0,0,0,1,0,ON ROAD,"stopEvent,locationEvent",MH20D8606
SINDHUDURG,KANKAVALI, ,8.68997E+14,VESARDE - Bus Stop,30:57.0,0,1,1,1,ON ROAD,locationEvent,MH20BL2775
RATNAGIRI,CHIPLUN, ,8.68997E+14,WAGHIVARE FATA - Bus Stop,20:17.0,0,1,1,1,ON ROAD,"stopEvent,locationEvent",MH20BL0416
RAIGAD,PEN, ,8.62818E+14,PEN Depot,15:54.0,0,0,1,0,ON ROAD,"stopEvent,mainBatteryDisconnectAlert,locationEvent",MH20BL0549
RAIGAD,KARJAT, ,8.62818E+14,"NH66, Vadkhal, Kulaba, Raigad, Maharashtra, India",12:14.0,0,0,1,1,ON ROAD,locationEvent,MH20D8922
PUNE,INDAPUR, ,8.62818E+14,"Indapur, Pune District, Maharashtra, 413106, India",22:33.0,0,0,1,0,ON ROAD,"locationEvent,stopEvent",MH14BT3175
NAGPUR,NAGPUR CBS 1, ,8.62818E+14,"Jat-tarodi Road, Shaniwari, Dhantoli, Nagpur, Maharashtra, 440001, India",28:07.0,0,0,2,0,ON ROAD,"locationEvent,stopEvent",MH40N9384
KOLHAPUR,ICHALKARANJI, ,8.68997E+14,SHAHAPUR - Bus Stop,47:36.0,0,0,1,0,ON ROAD,"locationEvent,stopEvent",MH07C9571
PUNE,DAUND, ,8.62818E+14,"NH965D, Satara, Maharashtra, India",13:18.0,16.6,0,1,0,ON ROAD,locationEvent,MH07C7154
SINDHUDURG,KANKAVALI, ,8.68997E+14,"Kankavali, Sindhudurg, Maharashtra, 416602, India",34:02.0,0,0,1,0,ON ROAD,"unauthorizedStopAlert,locationEvent,stopEvent",MH06S8217
SINDHUDURG,KANKAVALI, ,8.68997E+14,"MDR6, Sindhudurg, Maharashtra, India",18:35.0,11.9,1,1,1,MAINTENANCE,locationEvent,MH40N8398
JALGAON,JAMNER, ,8.62818E+14,WORKSHOP - Bus Stop,17:44.0,0,1,1,0,ON ROAD,"locationEvent,mainBatteryDisconnectAlert,stopEvent",MH14BT1644
KOLHAPUR,KOLHAPUR,44747,8.68997E+14,"Panhala, Kolhapur, Maharashtra, 416214, India",19:41.0,55.1,1,1,1,ON ROAD,locationEvent,MH07C7166
SATARA,VADUJ, ,8.62818E+14,LIMBAMATHA - Bus Stop,58:27.0,50.9,0,1,0,ON ROAD,locationEvent,MH14BT4056
SINDHUDURG,DEOGAD, ,8.62818E+14,SAWANTWADI Depot,07:37.0,0,0,1,0,ON ROAD,"locationEvent,stopEvent",MH40N8395
PUNE,SASWAD, ,8.62818E+14,"Pune Nashik Road, Ahmadnagar, Ahmednagar, Maharashtra, India",10:13.0,71.8,0,1,0,ON ROAD,"speedViolationAlert,speedViolationStartAlert,locationEvent",MH07C7094
RATNAGIRI,RATNAGIRI, ,8.67322E+14,"Shivaji Park, Kolhapur, Maharashtra, 416112, India",05:54.0,0,0,1,0,TRANSFERRED,"stopEvent,locationEvent",MH09EM1385
AURANGABAD,AURANGABAD II, ,8.69247E+14,"Bahadura, Nagpur, Maharashtra, 440001, India",09:28.0,0,0,1,0,ON ROAD,"stopEvent,locationEvent",MH29BE0958
BHANDARA,TUMSAR, ,8.62818E+14,TUMSAR - Bus Stop,20:13.0,0,0,1,0,ON ROAD,"stopEvent,locationEvent",MH408123
PUNE,SHIVAJINAGAR, ,8.67322E+14,"Vinayak Nagar, Juni Sangvi, Pune, Pune District, Maharashtra, 411001, India",07:28.0,0,0,1,0,ON ROAD,"locationEvent,tiltAlert",MH06S8917
RATNAGIRI,RATNAGIRI, ,8.68997E+14,"Industrial Estate, Ratnagiri, Maharashtra, 415612, India",55:21.0,0,0,1,0,AT DWS,locationEvent,MH14BT2985
KOLHAPUR,KOLHAPUR, ,8.68996E+14,"Vivekanand College and New model english school, Dadasaheb Patil Kaulavkar Marg, New Shahupuri, Shivaji Park, Kolhapur, Maharashtra, 416003, India",23:30.0,0,0,1,0,ON ROAD,"locationEvent,stopEvent",MH14BT3202
KOLHAPUR,ICHALKARANJI, ,8.68997E+14,"SH129, Shirol, Kolhapur, Karnataka, 416101, India",41:38.0,49,1,1,1,ON ROAD,locationEvent,MH07C7147
MUMBAI,PAREL MUMBAI, ,8.67322E+14,BADA PADA - Bus Stop,52:31.0,23.8, ,1,1,ON ROAD,locationEvent,MH14BT2329
OSMANABAD,TULJAPUR, ,8.62818E+14,NALDURG - Bus Stop,53:51.0,5.6,0,1,0,ON ROAD,locationEvent,MH20BL2589
THANE,BHIVANDI, ,8.62818E+14,"Thane Belapur Road, Kranti Nagar, Thane West, Thane, Maharashtra, 400605, India",35:04.0,0,0,1,0,ON ROAD,"unauthorizedStopAlert,stopEvent,locationEvent",MH40N9647
THANE,KALYAN, ,8.62818E+14,KALYAN Depot,05:21.0,0,0,1,0,ON ROAD,"locationEvent,stopEvent",MH14BT4702
NANDED,NANDED , ,8.62818E+14,"NH361;63, Latur, Maharashtra, 413512, India",26:11.0,53.3,0,1,0,ON ROAD,"speedViolationAlert,locationEvent,speedViolationStartAlert",MH09EM1479
NAGPUR,NAGPUR CBS 2, ,8.62818E+14,PARSODI - Bus Stop,47:31.0,0,0,2,0,ON ROAD,"locationEvent,stopEvent",MH40N8879
SATARA,PARGAON KHANDALA, ,8.69247E+14,"Khandala, Satara, Maharashtra, 412802, India",28:11.0,7.8,0,1,0,ON ROAD,"mainBatteryDisconnectAlert,locationEvent",MH06S8184
SATARA,KARAD, ,8.67322E+14,KARAD Depot,17:47.0,0,1,1,0,ON ROAD,"stopEvent,locationEvent",MH14BT1291
AURANGABAD,AURANGABAD I, ,8.69247E+14,"Waluj MIDC, Waladgaon village, Aurangabad, Maharashtra, 431136, India",54:48.0,0,1,1,0,ON ROAD,"ignitionOnAlert,locationEvent,stopEvent",MH09EM9978
BHANDARA,BHANDARA, ,8.62818E+14,"SH271, Bhandara, Bhandara, Bhandara, Maharashtra, 441900, India",02:57.0,0,0,1,0,ON ROAD,"stopEvent,locationEvent",MH20D7432
SOLAPUR,SOLAPUR, ,8.62818E+14,KANDAR - Bus Stop,57:12.0,0,1,1,1,ON ROAD,"stopEvent,locationEvent",MH14BT3796
NANDED,NANDED , ,8.62818E+14,"Nanded-Waghala, Nanded, Nanded, Maharashtra, 431600, India",11:04.0,0,0,1,0,ON ROAD,"locationEvent,stopEvent,unauthorizedStopAlert",MH20BL1738
PUNE,NARAYANGAON, ,8.67322E+14,"Digad, Pune, Pune District, Maharashtra, 412407, India",32:23.0,35,1,1,1,ON ROAD,locationEvent,MH07C7293
RAIGAD,MAHAD,128523,8.68997E+14,MAHAD - Bus Stop,19:36.0,0,0,1,0,ON ROAD,"stopEvent,locationEvent",MH40N9205
SATARA,MEDHA, ,8.62818E+14,"SH 73, Medha, Satara, Maharashtra, 415022, India",04:56.0,0,0,1,0,ON ROAD,"locationEvent,stopEvent,unauthorizedStopAlert",MH14BT0630
RAIGAD,MAHAD, ,8.68997E+14,MAHAD - Bus Stop,48:38.0,0,1,1,0,ON ROAD,"stopEvent,locationEvent",MH14BT2690
AURANGABAD,AURANGABAD II, ,8.69247E+14,"NH65, Indapur, Pune District, Maharashtra, 413106, India",32:41.0,80.8,1,1,0,ON ROAD,"locationEvent,speedViolationAlert,harshAccelerateAlert,speedViolationStartAlert",MH09EM9501
PARBHANI,PARBHANI, ,8.62818E+14,"Parbhani, Maharashtra, 431400, India",35:37.0,0,0,1,0,ON ROAD,"locationEvent,stopEvent",MH14BT2169
JALGAON,JALGAON, ,8.69247E+14,WORKSHOP - Bus Stop,13:50.0,0,0,1,0,AT DWS,"stopEvent,locationEvent",MH14BT2488
SANGLI,ISLAMPUR, ,8.68997E+14,"Walwa, Sangli district, Maharashtra, India",13:04.0,0,0,1,0,ON ROAD,"unauthorizedStopAlert,locationEvent,stopEvent",MH20BL4156
NAGPUR,KATOL, ,8.62818E+14,KATOL - Bus Stop,02:32.0,0,0,2,0,ON ROAD,"stopEvent,locationEvent",MH14BT0869
THANE,VITTHAL WADI, ,8.67322E+14,URAN Depot,39:52.0,0,0,1,0,ON ROAD,"stopEvent,locationEvent",MH14BT2312
SANGLI,ISLAMPUR,112475,8.62818E+14,SATARA Depot,25:57.0,0,0,1,0,ON ROAD,"locationEvent,stopEvent",MH14BT4051
PARBHANI,BASMAT, ,8.62818E+14,"NH222, Parbhani, Maharashtra, 431400, India",42:00.0,0,0,2,0,ON ROAD,"stopEvent,locationEvent,unauthorizedStopAlert",MH07C7435
SATARA,KOREGAON, ,8.69247E+14,"SH61, Sadar Bazar, Satara, Maharashtra, 415002, India",09:55.0,0,1,1,1,ON ROAD,"stopEvent,locationEvent",MH11BL9387
THANE,THANE I, ,8.67322E+14,"Thane Belapur Road, Kranti Nagar, Thane West, Thane, Maharashtra, 400605, India",01:01.0,0,1,1,1,ON ROAD,"locationEvent,stopEvent",MH14BT2339
KOLHAPUR,ICHALKARANJI, ,8.68997E+14,"SH126, Hatkanangle, Kolhapur, Maharashtra, 416109, India",43:59.0,0,0,1,0,ON ROAD,"locationEvent,stopEvent",MH12CH7687
JALGAON,JAMNER, ,8.62818E+14,"NH753F, Aurangabad, Maharashtra, 431138, India",30:13.0,16.6,0,1,0,ON ROAD,locationEvent,MH06S8498
SOLAPUR,SOLAPUR, ,8.62818E+14,SOLAPUR Depot,38:04.0,0,0,1,0,ON ROAD,"locationEvent,stopEvent",MH07C7360
PUNE,SHIVAJINAGAR, ,8.67322E+14,SHIVAJINAGAR Depot,49:50.0,0,1,1,0,MAINTENANCE,"mainBatteryDisconnectAlert,locationEvent,stopEvent",MH09EM1271
AHMADNAGAR,NEWASA, ,8.62818E+14,"Shrirampur, Ahmadnagar, Ahmednagar, Maharashtra, 413700, India",39:33.0,33.3,1,1,1,ON ROAD,"locationEvent,harshAccelerateAlert",MH40Y5419
SOLAPUR,PANDHARPUR, ,8.62818E+14,"SH76, Pandharpur, Solapur, Maharashtra, 413300, India",47:29.0,0,0,1,0,ON ROAD,"locationEvent,stopEvent",MH14BT0691
SINDHUDURG,KANKAVALI, ,8.68997E+14,"Sindhudurg, Maharashtra, India",42:34.0,0,0,1,0,ON ROAD,"stopEvent,locationEvent,lowBatteryResetAlert,unauthorizedStopAlert",MH14BT0142
DHULE,NANDURBAR, ,8.68997E+14,KHANDSARI - Bus Stop,29:59.0,0,0,1,1,ON ROAD,"stopEvent,locationEvent",MH14BT0453
SATARA,KARAD, ,8.68997E+14,"MSRT Office, Solapur Road, Mhesh Nagar, Solapur, Maharashtra, 413001, India",03:47.0,0,0,1,0,ON ROAD,"locationEvent,stopEvent,tiltAlert",MH11BL9454
NASIK,PETH,123118,8.67322E+14,PETH Depot,31:44.0,0,0,1,0,ON ROAD,"locationEvent,stopEvent,lowBatteryAlert",MH12EF6235
BHANDARA,BHANDARA, ,8.62818E+14,"SH254, Dahegaon, Nagpur, Maharashtra, 441210, India",08:51.0,64.6,0,1,1,ON ROAD,"locationEvent,otaChangeAlert",MH40N9548
NAGPUR,SAONER, ,8.62818E+14,"Wardha Road, Vasant Nagar, Dhantoli, Nagpur, Maharashtra, 440001, India",58:32.0,29.8,0,1,1,ON ROAD,locationEvent,MH40Y5643
SINDHUDURG,KANKAVALI, ,8.68997E+14,"Kankavali, Sindhudurg, Maharashtra, 416602, India",51:09.0,0,0,1,0,ON ROAD,"locationEvent,stopEvent",MH20BL1171
NAGPUR,KATOL, ,8.62818E+14,"NH47, Pandhurna Tahsil, Chhindwara, Madhya Pradesh, India",08:13.0,57,0,1,1,ON ROAD,locationEvent,MH40N8999
MUMBAI,URAN, ,8.62818E+14,"Nathani Road, Premier Colony, L Ward, Zone 6, Mumbai, Mumbai Suburban, Maharashtra, 400070, India",43:24.0,0,0,1,0,ON ROAD,"stopEvent,lowBatteryAlert,locationEvent",MH14BT0160
AURANGABAD,PAITHAN, ,8.62818E+14,"Paithan Road, alana pvt.ldt.chitegaon, Cantonment, Chitegaon, Aurangabad, Maharashtra, 431105, India",08:28.0,34,1,1,1,ON ROAD,locationEvent,MH20BL0592
DHULE,DHULE, ,8.69247E+14,"NH53, Ichchhapur, Dhule, Maharashtra, India",11:50.0,70.1,1,1,1,ON ROAD,"speedViolationAlert,locationEvent",MH20BL2491
THANE,SHAHAPUR, ,8.68997E+14,"Thane Belapur Road, Kranti Nagar, Thane West, Thane, Maharashtra, 400605, India",06:22.0,0,0,1,0,ON ROAD,"stopEvent,locationEvent",MH12CH7582
DHULE,DHULE, ,8.68997E+14,DHULE Depot,41:59.0,0,0,1,0,ON ROAD,"locationEvent,stopEvent",MH20D9462
NAGPUR,SAONER, ,8.62818E+14,"Saoner, Nagpur, Maharashtra, 441107, India",50:23.0,0,0,1,0,ON ROAD,"stopEvent,unauthorizedStopAlert,locationEvent",MH408717
MUMBAI,URAN, ,8.62818E+14,URAN Depot,38:11.0,0,1,1,1,ON ROAD,"locationEvent,stopEvent",MH14BT4561
NASIK,YEOLA, ,8.67322E+14,"Nashik, ?????, Nashik, Maharashtra, 422001, India",11:43.0,0,1,1,1,AT DWS,"stopEvent,locationEvent",MH14BT3336
PALGHAR,NALASOPARA, ,8.69247E+14,SHIRDI - Bus Stop,03:53.0,0,0,1,0,ON ROAD,"locationEvent,stopEvent",MH09EM9740
PUNE,BARAMATI, ,8.62818E+14,BARAMATI - Bus Stop,22:10.0,0,0,1,0,ON ROAD,"stopEvent,locationEvent",MH07C9058
JALGAON,JALGAON, ,8.69247E+14,JALGAON Depot,06:03.0,0,0,1,0,ON ROAD,"stopEvent,locationEvent",MH29BE1779
RAIGAD,PEN, ,8.62818E+14,PEN Depot,12:45.0,0,0,1,0,MAINTENANCE,"locationEvent,stopEvent",MH14BT2616
PUNE,CHINCHWAD,6544,8.68997E+14,"Pune Bengaluru Highway, Nasrapur, Pune, Pune District, Maharashtra, 412213, India",04:25.0,63.5,0,1,1,ON ROAD,locationEvent,MH14BT4608
DHULE,NANDURBAR, ,8.68997E+14,"Awadhan, Dhule, Maharashtra, 424001, India",56:43.0,0,0,1,1,AT DWS,"locationEvent,stopEvent",MH20BL0102
SATARA,WAI, ,8.68997E+14,"Vinayak Nagar, Juni Sangvi, Pune, Pune District, Maharashtra, 411001, India",38:41.0,0,0,1,1,AT DWS,"locationEvent,tiltAlert",MH06S8131
PUNE,SHIVAJINAGAR, ,8.68996E+14,"Shivajinagar Bus Stand, Matoshri Ramabai Bhimrao Ambedkar Chowk, Shivajinagar, Pune, Pune District, Maharashtra, 411001, India",53:32.0,0,0,1,0,ON ROAD,"locationEvent,stopEvent",MH09EM1285
MUMBAI,PAREL MUMBAI, ,8.67322E+14,"Vadgaon Budruk, Katraj, Pune, Pune District, Maharashtra, 411046, India",56:26.0,0,0,1,0,ON ROAD,locationEvent,MH06S9787
RATNAGIRI,CHIPLUN, ,8.68996E+14,"Industrial Estate, Ratnagiri, Maharashtra, 415612, India",36:40.0,0,0,1,0,AT DWS,"lowBatteryAlert,locationEvent,stopEvent",MH14BT2996
JALGAON,JAMNER, ,8.62818E+14,JAMNER Depot,29:39.0,0,1,1,1,ON ROAD,"stopEvent,locationEvent",MH14BT1345
JALGAON,JAMNER,,8.62818E+14,JAMNER Depot,29:38.0,0,1,1,1,ON ROAD,locationEvent,MH20BL1409
RAIGAD,PEN, ,8.62818E+14,PEN Depot,42:48.0,0,0,1,0,MAINTENANCE,"stopEvent,locationEvent",MH20BL0892
SOLAPUR,PANDHARPUR, ,8.62818E+14,"MSRT Office, Solapur Road, Mhesh Nagar, Solapur, Maharashtra, 413001, India",38:25.0,0,0,1,0,ON ROAD,"stopEvent,locationEvent,unauthorizedStopAlert",MH40N8422
SOLAPUR,PANDHARPUR, ,8.62818E+14,AJIVALI - Bus Stop,46:32.0,51.8,0,1,0,ON ROAD,locationEvent,MH40AQ6373
PUNE,SWARGATE, ,8.67322E+14,"Swargate, Pune, Pune District, Maharashtra, 411001, India",21:12.0,0,0,1,1,AT DWS,locationEvent,MH11T9253
JALGAON,JAMNER, ,8.62818E+14,JAMNER Depot,21:47.0,0,0,1,0,ON ROAD,"stopEvent,locationEvent",MH40N9040
RATNAGIRI,CHIPLUN,36933,8.67322E+14,"Hathkambe Ratnagiri Road; Mumbai Ratnagiri Highway, Sangameshwar, Ratnagiri, Maharashtra, 415611, India",42:08.0,39.6,1,1,1,ON ROAD,locationEvent,MH14BT3948
BEED,BEED, ,8.62818E+14,"MDR2, Bardapur, Bir, Bid, Maharashtra, India",12:02.0,18.3,1,1,0,ON ROAD,locationEvent,MH20BL1715
MUMBAI,KURLA NEHRU NAGAR, ,8.67322E+14,"Pathardi, Ahmadnagar, Ahmednagar, Maharashtra, 414102, India",40:18.0,0,1,1,1,ON ROAD,"locationEvent,stopEvent",MH14BT2768
NASIK,KALWAN, ,8.67322E+14,"Nashik, ?????, Nashik, Maharashtra, 422001, India",05:00.0,0,0,1,0,ON ROAD,"locationEvent,stopEvent,lowBatteryResetAlert",MH20D8652
DHULE,DHULE, ,8.62818E+14,DHULE Depot,30:19.0,0,0,1,0,ON ROAD,"stopEvent,locationEvent",MH20BL1550
THANE,THANE II, ,8.67322E+14,JAWHAR Depot,41:10.0,0,1,1,1,ON ROAD,locationEvent,MH20BL2439
