"division_name","depot_name","division_id","depot_id","route_code","device_imei","event_location","event_date","speed","ignition_status","gps_status","main_battery_status","vehicle_status","running_status","vehicle_reg_no"
"SANGLI","VITA","45","280"," ","869247045892848","VITA Depot","2020-06-26 21:09:09.0","0","0","1","0","ON ROAD","locationEvent,stopEvent","MH20BL3671"
"RATNAGIRI","KHED","44","112"," ","869247045919401","SH104, Khed, Kulāba, Konkan Division, Maharashtra, 415709, India","2020-06-26 21:08:50.0","0","0","1","0","ON ROAD","locationEvent,unauthorizedStopAlert,stopEvent","MH20BL2748"
"PALGHAR","VASAI","40","285"," ","862818041634397","CHINCHOTI - Bus Stop","2020-06-26 21:08:47.0","48.1","0","1","1","ON ROAD","locationEvent","MH20BL2725"
"RAIGAD","SHRIVARDHAN","43","231"," ","862818040263230","NH548A, Savroli, Kulāba, Raigad, Maharashtra, 410202, India","2020-06-26 21:08:43.0","0","0","1","0","ON ROAD","stopEvent,locationEvent,mainBatteryDisconnectAlert","MH20BL0257"
"PARBHANI","BASMAT","38","46"," ","862818041739576","Basmat, Hingoli, Maharashtra, 431512, India","2020-06-26 21:08:40.0","0","1","2","1","ON ROAD","locationEvent","MH20BL3708"
"AMRAVATI","DARYAPUR","3","74"," ","862818043716515","SH212, Daryapur, Amravati, Maharashtra, 444803, India","2020-06-26 21:08:25.0","0","0","1","0","ON ROAD","locationEvent,stopEvent","MH40Y5790"
"BEED","BEED","6","26"," ","869247044594338","BEED Depot","2020-06-26 21:08:16.0","0","0","1","0","ON ROAD","stopEvent,locationEvent","MH20BL2926"
"SATARA","PATAN","50","214"," ","869247045923601","Patan, Satara, Maharashtra, 415206, India","2020-06-26 21:07:22.0","0","0","1","0","ON ROAD","stopEvent,locationEvent","MH14BT0633"
"SOLAPUR","AKKALKOT","46","7"," ","869247045741656","NH652, Akkalkot, Solapur, Maharashtra, 413216, India","2020-06-26 21:07:21.0","0","0","1","0","ON ROAD","stopEvent,locationEvent","MH40Y5033"
"PALGHAR","SAFALA","40","232"," ","862818040353635","SAFALA Depot","2020-06-26 21:07:14.0","0","0","2","0","ON ROAD","locationEvent,stopEvent","MH14BT3985"
"BHANDARA","BHANDARA","9","32"," ","862818040241384","SH271, Bhandara, Bhandāra, Bhandara, Maharashtra, 441900, India","2020-06-26 21:06:06.0","0","1","1","1","ON ROAD","stopEvent,locationEvent,unauthorizedStopAlert","MH40Y5956"
"PALGHAR","VASAI","40","285"," ","862818041738073","VASAI PARNAKA - Bus Stop","2020-06-26 21:05:58.0","24.2","0","1","1","ON ROAD","locationEvent","MH20BL0794"
"RAIGAD","MAHAD","43","145"," ","862818041737398","MAHAD - Bus Stop","2020-06-26 21:05:39.0","0","0","2","0","ON ROAD","stopEvent,locationEvent","MH20BL1572"
"AMRAVATI","CHANDUR BAZAR","3","52"," ","862818047786589","SH212, Daryapur, Amravati, Maharashtra, 444803, India","2020-06-26 21:05:36.0","0","0","1","0","ON ROAD","stopEvent,unauthorizedStopAlert,locationEvent","MH40N8468"
"BHANDARA","SAKOLI","9","239"," ","862818043731332","SAKOLI - Bus Stop","2020-06-26 21:05:16.0","0","0","1","0","AT DWS","stopEvent,locationEvent,unauthorizedStopAlert","MH40Y5484"
"MUMBAI","KURLA NEHRU NAGAR","32","124"," ","867322031022007","KURLA NEHRU NAGAR Depot","2020-06-26 21:05:14.0","0","0","1","0","OFF ROAD","locationEvent,stopEvent","MH14BT4453"
"RATNAGIRI","LANJA","44","139"," ","862818043689035","NH66, Lanja, Ratnagiri, Maharashtra, India","2020-06-26 21:04:49.0","0","0","1","0","ON ROAD","locationEvent,stopEvent","MH14BT0180"
"CHANDRAPUR","RAJURA","14","222"," ","862818047840386","Rajura, Chandrapur, Maharashtra, India","2020-06-26 21:03:47.0","0","0","1","0","ON ROAD","locationEvent,stopEvent","MH40N9458"
"RATNAGIRI","DEORUKH","44","71"," ","869247045893036","DEORUKH Depot","2020-06-26 21:03:41.0","0","0","1","0","ON ROAD","stopEvent,locationEvent","MH20BL3717"
"MUMBAI","KURLA NEHRU NAGAR","32","124"," ","867322031048663","PANVEL Depot","2020-06-26 21:02:59.0","0","0","1","0","ON ROAD","locationEvent,stopEvent","MH14BT1925"
"KOLHAPUR","GARGOTI","25","84"," ","862818047896388","GARGOTI Depot","2020-06-26 21:02:44.0","0","0","1","0","ON ROAD","stopEvent,locationEvent","MH11T9285"
"SATARA","WAI","50","288"," ","868997036544177","WAI Depot","2020-06-26 21:02:37.0","0","0","1","1","ON ROAD","stopEvent,locationEvent","MH14BT2831"
"PALGHAR","SAFALA","40","232"," ","862818041633613","SAFALA Depot","2020-06-26 21:02:18.0","0","0","2","0","ON ROAD","locationEvent,stopEvent","MH14BT1902"
"THANE","BHIVANDI","51","48"," ","862818041632961","BHIVANDI Depot","2020-06-26 21:01:30.0","0","0","1","0","ON ROAD","locationEvent,stopEvent","MH40N9654"
"SINDHUDURG","KANKAVALI","47","123"," ","868997036636320","KANKAVALI Depot","2020-06-26 21:00:19.0","0","0","1","0","ON ROAD","stopEvent,locationEvent,lowBatteryResetAlert","MH14BT1401"
"KOLHAPUR","GADHINGLAJ","25","79"," ","862818047891744","KOLHAPUR Depot","2020-06-26 20:59:56.0","0","0","2","0","ON ROAD","locationEvent,stopEvent","MH14BT4734"
"SINDHUDURG","KANKAVALI","47","123"," ","868997036635512","Kankavli Bus Depot, NH66, Kankavali, Sindhudurg, Maharashtra, 416602, India","2020-06-26 20:59:19.0","0","0","1","0","ON ROAD","unauthorizedStopAlert,stopEvent,locationEvent,lowBatteryAlert","MH20BL2130"
"PALGHAR","NALASOPARA","40","183"," ","862818047766284","NALASOPARA Depot","2020-06-26 20:58:17.0","0","0","1","0","ON ROAD","locationEvent,stopEvent","MH06S9566"
"JALNA","JALNA","24","105"," ","869247044502786","JALNA Depot","2020-06-26 20:56:03.0","0","1","1","1","ON ROAD","stopEvent,unauthorizedStopAlert,locationEvent","MH20D9851"
"THANE","THANE I","51","262"," ","867322031048044","Shree Nateshwar Mahadev Mandir Marg, Dnyaneshwar Nagar, Naupada, Thane, Maharashtra, 400606, India","2020-06-26 20:55:55.0","0","0","1","0","ON ROAD","locationEvent,stopEvent","MH20BL0388"
"RAIGAD","MAHAD","43","145"," ","862818041635212","MAHAD - Bus Stop","2020-06-26 20:55:53.0","0","0","1","0","ON ROAD","locationEvent,stopEvent","MH20BL1676"
"BHANDARA","SAKOLI","9","239"," ","862818040302103","SAKOLI - Bus Stop","2020-06-26 20:55:34.0","0","0","2","0","ON ROAD","locationEvent,stopEvent,mainBatteryDisconnectAlert","MH40Y5825"
"PALGHAR","JAWHAR","40","109"," ","862818040242093","Sunrisenagar, Jawhar, Palghar, Maharashtra, India","2020-06-26 20:55:32.0","0","0","1","0","ON ROAD","unauthorizedStopAlert,locationEvent,stopEvent","MH20BL2435"
"AMRAVATI","DARYAPUR","3","74"," ","862818043716127","SH212, Daryapur, Amravati, Maharashtra, 444803, India","2020-06-26 20:55:24.0","0","0","1","0","ON ROAD","stopEvent,unauthorizedStopAlert,locationEvent","MH40AQ6154"
"KOLHAPUR","ICHALKARANJI","25","94"," ","868996034793299","SHAHAPUR - Bus Stop","2020-06-26 20:55:09.0","0","0","1","0","ON ROAD","stopEvent,locationEvent","MH14BT3102"
"RATNAGIRI","GUHAGAR","44","81"," ","862818041651615","GUHAGAR Depot","2020-06-26 20:55:04.0","0","0","1","0","ON ROAD","locationEvent,stopEvent","MH14BT2662"
"RATNAGIRI","CHIPLUN","44","62"," ","867322030842058","CHIPLUN Depot","2020-06-26 20:53:52.0","0","0","1","0","ON ROAD","locationEvent,stopEvent","MH14BT2553"
"SANGLI","JAT","45","100"," ","869247045920847","JAT Depot","2020-06-26 20:52:48.0","0","0","1","0","ON ROAD","locationEvent,stopEvent","MH20BL0083"
"CHANDRAPUR","CHANDRAPUR","14","55"," ","862818047875226","GHUGGUS FATA / PADOLI - Bus Stop","2020-06-26 20:52:40.0","0","0","1","0","ON ROAD","stopEvent,unauthorizedStopAlert,locationEvent","MH12EF6978"
"RATNAGIRI","LANJA","44","139"," ","869247045994115","NH66, Lanja, Ratnagiri, Maharashtra, India","2020-06-26 20:52:11.0","0","0","1","0","ON ROAD","locationEvent,lowBatteryAlert,stopEvent,unauthorizedStopAlert","MH40N9868"
"RAIGAD","PEN","43","190"," ","862818040399331","Pen, Kulāba, Raigad, Maharashtra, India","2020-06-26 20:51:27.0","0","0","1","1","ON ROAD","locationEvent","MH20BL2235"
"SOLAPUR","AKKALKOT","46","7"," ","869247045924120","NH652, Akkalkot, Solapur, Maharashtra, 413216, India","2020-06-26 20:51:00.0","0","0","1","0","AT DWS","stopEvent,locationEvent","MH14BT4048"
"AHMADNAGAR","TARAKPUR","4","265"," ","869247044616677","NH548D;561, Jamkhed, Ahmednagar, Maharashtra, 413200, India","2020-06-26 20:50:35.0","0","0","1","0","MAINTENANCE","stopEvent,locationEvent","MH06S8462"
"MUMBAI","URAN","32","277"," ","862818041741416","URAN Depot","2020-06-26 20:50:25.0","0","0","2","0","ON ROAD","locationEvent","MH14BT2593"
"BEED","BEED","6","26"," ","869247044597596","BEED Depot","2020-06-26 20:49:35.0","0","0","1","0","ON ROAD","locationEvent,stopEvent","MH20BL2343"
"KOLHAPUR","KAGAL","25","111"," ","868996035032226","Kagal, Kolhapur, Maharashtra, 416216, India","2020-06-26 20:48:10.0","0","0","1","0","ON ROAD","stopEvent,locationEvent,unauthorizedStopAlert","MH40N8938"
"PUNE","NARAYANGAON","41","180"," ","862818040269906","NARAYANGAON Depot","2020-06-26 20:47:50.0","0","0","1","0","ON ROAD","locationEvent,stopEvent","MH14BT4640"
"RATNAGIRI","DEORUKH","44","71"," ","862818041634009","DEORUKH Depot","2020-06-26 20:47:43.0","0","0","2","0","ON ROAD","stopEvent,locationEvent","MH14BT2597"
"SANGLI","SANGLI","45","233"," ","868997036863197","SANGLI Depot","2020-06-26 20:47:18.0","0","0","1","0","ON ROAD","locationEvent,stopEvent","MH14BT4855"
"CHANDRAPUR","RAJURA","14","222"," ","862818047802782","Rajura, Chandrapur, Maharashtra, India","2020-06-26 20:47:16.0","0","0","1","0","ON ROAD","locationEvent,stopEvent,unauthorizedStopAlert","MH40AQ6145"
"SATARA","SATARA","50","257"," ","868997036560884","SATARA Depot","2020-06-26 20:46:38.0","0","0","1","0","ON ROAD","locationEvent,tiltAlert,stopEvent","MH11BL9309"
"KOLHAPUR","KURANDWAD","25","126"," ","862818047864303","KURANDWAD Depot","2020-06-26 20:46:33.0","0","0","1","0","ON ROAD","locationEvent,stopEvent","MH14BT1542"
"THANE","MURBAD","51","162"," ","862818040353312","MURBAD Depot","2020-06-26 20:46:31.0","0","0","1","0","ON ROAD","stopEvent,locationEvent","MH20BL0269"
"MUMBAI","URAN","32","277"," ","862818041739212","URAN Depot","2020-06-26 20:46:09.0","0","0","2","0","ON ROAD","stopEvent,locationEvent","MH14BT2470"
"THANE","THANE II","51","263"," ","867322030759856","THANE CBS - Bus Stop","2020-06-26 20:45:48.0","0","0","1","0","ON ROAD","locationEvent,unauthorizedStopAlert,stopEvent","MH20D9960"
"NASIK","NANDGAON","36","177"," ","867322030794812","SH25, Nandgaon, नाशिक, Nashik, Maharashtra, 423106, India","2020-06-26 20:45:16.0","0","0","1","0","ON ROAD","locationEvent,stopEvent,lowBatteryResetAlert","MH40N8829"
"AHMADNAGAR","PATHARDI","4","216"," ","869247045951313","Pathardi, Ahmadnagar, Ahmednagar, Maharashtra, 414102, India","2020-06-26 20:44:44.0","0","0","1","0","ON ROAD","locationEvent,stopEvent","MH40AQ6219"
"LATUR","LATUR","29","140"," ","862818040351928","NH548B, Khadgaon, Latur, Maharashtra, 413512, India","2020-06-26 20:42:29.0","0","0","1","0","ON ROAD","locationEvent,stopEvent","MH20BL3089"
"PALGHAR","PALGHAR","40","194"," ","868997036866372","NALASOPARA Depot","2020-06-26 20:42:21.0","0","0","1","1","ON ROAD","stopEvent,locationEvent,unauthorizedStopAlert","MH14BT4327"
"KOLHAPUR","CHANDGAD","25","53"," ","862818040404974","State Highway 131, Chandgad, Kolhapur, Maharashtra, India","2020-06-26 20:41:33.0","0","0","1","0","ON ROAD","locationEvent,stopEvent","MH40N8302"
"RATNAGIRI","RATNAGIRI","44","227"," ","862818041631732","BAMBAR - Bus Stop","2020-06-26 20:41:04.0","0","0","1","0","ON ROAD","stopEvent,locationEvent","MH06S9558"
"SATARA","MEDHA","50","143"," ","862818043717265","SH 73, Medha, Satara, Maharashtra, 415022, India","2020-06-26 20:40:53.0","0","0","2","0","ON ROAD","locationEvent","MH14BT4103"
"KOLHAPUR","RADHANAGARI","25","219"," ","869247045901052","Radhanagri, Radhanagari, Kolhapur, Maharashtra, 416212, India","2020-06-26 20:40:45.0","0","0","1","0","ON ROAD","locationEvent,unauthorizedStopAlert,stopEvent","MH14BT0950"
"RATNAGIRI","DEORUKH","44","71"," ","862818040410294","DEORUKH Depot","2020-06-26 20:40:31.0","0","0","2","0","ON ROAD","stopEvent,locationEvent","MH14BT2658"
"AHMADNAGAR","NEWASA","4","185"," ","869247044472881","Ahmednagar Loni Dhanora Road, Foi, Ahmadnagar, Ahmednagar, Maharashtra, 414001, India","2020-06-26 20:40:25.0","0","1","1","1","ON ROAD","locationEvent","MH14BT0768"
"PALGHAR","ARNALA","40","17"," ","862818047808532","ARNALA Depot","2020-06-26 20:39:43.0","0","0","1","1","ON ROAD","locationEvent,stopEvent","MH20BL1578"
"KOLHAPUR","KOLHAPUR","25","117"," ","868996034797043","KOLHAPUR Depot","2020-06-26 20:39:38.0","0","0","1","0","ON ROAD","locationEvent,stopEvent","MH07C7978"
"PALGHAR","DAHANU","40","67"," ","869247045922553","BORIVALI SUKURWADI - Bus Stop","2020-06-26 20:39:02.0","0","0","1","1","ON ROAD","stopEvent,locationEvent","MH20BL0326"
"JALGAON","YAWAL","23","296"," ","862818048026993","SH4, Yawal, जळगाव, Jalgaon, Maharashtra, India","2020-06-26 20:37:49.0","0","0","1","0","ON ROAD","stopEvent,locationEvent","MH14BT0418"
"MUMBAI","URAN","32","277"," ","862818041647381","URAN Depot","2020-06-26 20:37:44.0","0","0","2","0","ON ROAD","locationEvent,stopEvent","MH14BT1892"
"JALNA","JALNA","24","105"," ","869247044654017","JALNA Depot","2020-06-26 20:37:36.0","0","0","2","0","ON ROAD","locationEvent,stopEvent","MH20BL4070"
"SANGLI","KAVTHEMAHANKAL","45","119"," ","869247046012172","KAVTHEMAHANKAL Depot","2020-06-26 20:37:30.0","0","0","1","0","ON ROAD","locationEvent","MH14BT4302"
"THANE","THANE I","51","262"," ","867322031021603","THANE CBS - Bus Stop","2020-06-26 20:37:11.0","0","0","1","0","ON ROAD","locationEvent,stopEvent","MH20BL3642"
"BHANDARA","PAONI","9","202"," ","862818047843687","PAONI VILLAGE - Bus Stop","2020-06-26 20:36:36.0","0","0","1","0","ON ROAD","stopEvent,locationEvent","MH40Y5607"
"SATARA","KARAD","50","128"," ","868997031710716","KARAD Depot","2020-06-26 20:36:12.0","0","0","1","0","ON ROAD","locationEvent,stopEvent","MH14BT1287"
"AURANGABAD","PAITHAN","5","213"," ","868997036652335","PAITHAN Depot","2020-06-26 20:36:06.0","0","0","1","0","ON ROAD","stopEvent,locationEvent","MH20BL3310"
"THANE","SHAHAPUR","51","236"," ","868997036554994","SHAHAPUR Depot","2020-06-26 20:36:04.0","0","0","1","0","ON ROAD","stopEvent,locationEvent","MH14BT3029"
"RATNAGIRI","CHIPLUN","44","62"," ","868997031754433","CHIPLUN Depot","2020-06-26 20:36:03.0","0","0","1","0","ON ROAD","stopEvent,locationEvent","MH14BT0276"
"MUMBAI","KURLA NEHRU NAGAR","32","124"," ","867322031138191","SION HOSPITAL - Bus Stop","2020-06-26 20:35:33.0","0","1","1","1","ON ROAD","locationEvent,stopEvent","MH20BL2274"
"JALGAON","JALGAON","23","103"," ","869247044616818","JALGAON Depot","2020-06-26 20:35:24.0","0","0","1","1","ON ROAD","locationEvent,stopEvent","MH20BL1596"
"RATNAGIRI","DEORUKH","44","71"," ","862818041631088","DEORUKH Depot","2020-06-26 20:35:17.0","0","0","2","0","MAINTENANCE","locationEvent,stopEvent","MH14BT2535"
"NAGPUR","NAGPUR RURAL 2","34","178"," ","862818043692120","NAGPUR CBS 1 Depot","2020-06-26 20:34:22.0","0","0","2","0","ON ROAD","locationEvent,stopEvent","MH06BW3622"
"AHMADNAGAR","TARAKPUR","4","265"," ","869247044616024","TARAKPUR Depot","2020-06-26 20:34:06.0","0","0","1","1","MAINTENANCE","locationEvent,stopEvent","MH14BT3739"
"RATNAGIRI","RATNAGIRI","44","227"," ","868997031748211","CHIPLUN Depot","2020-06-26 20:32:57.0","0","0","1","0","ON ROAD","locationEvent","MH14BT2437"
"BEED","BEED","6","26"," ","869247044537576","BEED Depot","2020-06-26 20:32:47.0","0","0","1","0","ON ROAD","locationEvent,stopEvent","MH14BT2071"
"SATARA","KARAD","50","128"," ","868997036543559","KARAD Depot","2020-06-26 20:32:33.0","0","0","1","0","ON ROAD","lowBatteryAlert,locationEvent,stopEvent","MH14BT4687"
"DHULE","DONDAICHA","15","69"," ","869247044638945","NH753BB, Dondaicha, Dhule, Maharashtra, 425408, India","2020-06-26 20:32:17.0","0","0","1","1","ON ROAD","locationEvent,stopEvent","MH13CU7314"
"DHULE","SHINDKHEDA","15","245"," ","862818048066106","DALVADE FATA - Bus Stop","2020-06-26 20:31:41.0","0","0","1","0","AT DWS","locationEvent,stopEvent","MH20BL0072"
"RATNAGIRI","RATNAGIRI","44","227"," ","868997035817319","BAMBAR - Bus Stop","2020-06-26 20:31:39.0","0","1","1","1","ON ROAD","stopEvent,locationEvent","MH14BT2967"
"DHULE","NANDURBAR","15","171"," ","868997038116743","NANDURBAR - Bus Stop","2020-06-26 20:31:15.0","0","0","1","0","AT DWS","locationEvent,stopEvent","MH20BL1953"
"SOLAPUR","BARSHI","46","44"," ","862818047892080","BARSHI Depot","2020-06-26 20:30:40.0","0","0","1","1","ON ROAD","locationEvent,stopEvent","MH20BL0042"
"THANE","THANE I","51","262"," ","867322030904437","Shree Nateshwar Mahadev Mandir Marg, Dnyaneshwar Nagar, Naupada, Thane, Maharashtra, 400606, India","2020-06-26 20:29:13.0","0","1","1","1","ON ROAD","stopEvent,locationEvent","MH14BT4009"
"SATARA","PHALTAN","50","195"," ","862818040264253","Union Bank, Ring Road, MSEB Colony, Phaltan, Satara, Maharashtra, 415523, India","2020-06-26 20:28:43.0","0","0","1","0","ON ROAD","stopEvent,locationEvent,unauthorizedStopAlert","MH40AQ6404"
"SATARA","PHALTAN","50","195"," ","862818043710518","PHALTAN Depot","2020-06-26 20:28:28.0","0","0","1","0","ON ROAD","locationEvent,stopEvent","MH12EF6399"
"NASIK","PIMPALGAON","36","193"," ","867322031077662","SH7, Shastrinagar, नाशिक, Nashik, Maharashtra, 422306, India","2020-06-26 20:28:19.0","0","0","1","1","ON ROAD","locationEvent","MH12EF6801"
"MUMBAI","MUMBAI CENTRAL","32","142"," ","867322031146715","Sion Panvel Highway, Mandala, M/E Ward, Mumbai, Mumbai Suburban, Maharashtra, 400088, India","2020-06-26 20:28:16.0","70.9","1","1","1","ON ROAD","speedViolationStartAlert,locationEvent,speedViolationAlert","MH20BL3954"
"MUMBAI","PANVEL","32","203"," ","869247044536966","BEED Depot","2020-06-26 20:28:15.0","0","1","1","1","ON ROAD","stopEvent,locationEvent","MH20BL1924"
"MUMBAI","KURLA NEHRU NAGAR","32","124"," ","867322031050107","KURLA NEHRU NAGAR Depot","2020-06-26 20:27:51.0","0","0","1","0","ON ROAD","locationEvent","MH20BL2279"
"BHANDARA","PAONI","9","202"," ","862818047856085","PAONI VILLAGE - Bus Stop","2020-06-26 20:27:49.0","0","0","1","0","ON ROAD","locationEvent,stopEvent,unauthorizedStopAlert","MH11BL9215"
"WARDHA","WARDHA","53","290"," ","862818047797628","Wardha, Maharashtra, 442001, India","2020-06-26 20:27:34.0","0","0","1","0","ON ROAD","stopEvent,locationEvent,unauthorizedStopAlert,lowBatteryAlert","MH40AQ6346"
"KOLHAPUR","MALKAPOOR","25","155"," ","869247045923676","Dattatreya Temple, Pitali Ganpati Chowk, Tarabai Park, Shivaji Park, Kolhapur, Maharashtra, 416003, India","2020-06-26 20:27:34.0","0","0","1","0","ON ROAD","locationEvent,stopEvent,unauthorizedStopAlert","MH14BT0618"
"RATNAGIRI","RATNAGIRI","44","227"," ","868997035573672","BAMBAR - Bus Stop","2020-06-26 20:26:39.0","0","1","1","1","ON ROAD","unauthorizedStopAlert,locationEvent,stopEvent","MH14BT2624"
"SATARA","PHALTAN","50","195"," ","862818043713447","Union Bank, Ring Road, MSEB Colony, Phaltan, Satara, Maharashtra, 415523, India","2020-06-26 20:26:21.0","0","0","1","0","ON ROAD","locationEvent,stopEvent,lowBatteryAlert","MH11BL9381"
"PUNE","NARAYANGAON","41","180"," ","868997036557401","Vinayak Nagar, Juni Sangvi, Pune, Pune District, Maharashtra, 411001, India","2020-06-26 20:26:09.0","0","0","1","0","ON ROAD","locationEvent,stopEvent","MH12EF6773"
"PALGHAR","VASAI","40","285"," ","862818041634033","Vasai Road, Vasai, Palghar, Maharashtra, 401200, India","2020-06-26 20:26:00.0","0","0","2","0","ON ROAD","locationEvent,stopEvent","MH20BL0758"
"MUMBAI","URAN","32","277"," ","862818041737885","URAN Depot","2020-06-26 20:25:57.0","0","0","1","0","AT DWS","stopEvent,locationEvent","MH20BL1420"
"LATUR","AUSA","29","24"," ","862818040331300","Hashmi Nagar, Ausa, Latur, Maharashtra, 413520, India","2020-06-26 20:25:45.0","0","0","1","0","ON ROAD","stopEvent,unauthorizedStopAlert,locationEvent","MH20BL1317"
"NASIK","SINNAR","36","248"," ","867322030974075","SINNAR Depot","2020-06-26 20:25:34.0","0","0","1","0","ON ROAD","locationEvent,stopEvent","MH14BT0929"
"PALGHAR","BOISAR","40","47"," ","868997031590811","Boisar, Palghar, Maharashtra, 401501, India","2020-06-26 20:25:21.0","0","0","1","0","ON ROAD","locationEvent,stopEvent,lowBatteryResetAlert","MH14BT2983"
"SINDHUDURG","VENGURLE","47","284"," ","869247044590427","VENGURLE Depot","2020-06-26 20:24:40.0","0","0","1","1","ON ROAD","locationEvent","MH09FL0301"
"SOLAPUR","PANDHARPUR","46","204"," ","862818040249650","SH76, Pandharpur, Solapur, Maharashtra, 413300, India","2020-06-26 20:24:25.0","0","0","1","0","ON ROAD","locationEvent,stopEvent","MH14BT4650"
